config,model,platform,interface,version,skills,category,task,n,started_at,valid,success,asserts_passed,asserts_failed,asserts_skipped,total_asserts,wall_time_s,rate_limit_wait_s,platform_time_s,local_time_s,sleep_calls,sleep_time_s,input_tokens,output_tokens,total_tokens,cost_usd,llm_calls,interface_calls,python_calls,bash_calls,read_calls,write_calls,edit_calls,glob_calls,grep_calls,todo_calls,skill_calls,failed_commands,denied_calls,error,run_dir
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,validate,1,2026-06-23T08:33:23.908487+00:00,True,True,4,0,0,4,467.08,0.0,129.38,337.7,0,0.0,2332,17736,20068,0.45506,38,20,0,11,1,1,0,0,0,0,2,0,2,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/validate/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,feature,incremental_load,1,2026-06-23T08:39:09.399663+00:00,True,True,4,0,0,4,311.71,0.0,196.81,114.9,0,0.0,2241,5225,7466,0.14183,22,10,0,2,0,1,0,0,0,0,4,0,0,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/feature/incremental_load/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,feature,incremental_load,1,2026-06-23T08:40:55.381470+00:00,True,False,2,1,1,4,292.07,0.0,196.64,95.43,0,0.0,2351,5470,7821,0.148505,20,10,0,1,0,2,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/feature/incremental_load/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,feature,full_reload,1,2026-06-23T08:47:37.685073+00:00,True,True,3,0,0,3,175.41,11294.0,73.15,102.26,0,0.0,2353,3255,5608,0.09314,16,9,0,2,0,0,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/feature/full_reload/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,feature,incremental_load,1,2026-06-23T08:47:05.956648+00:00,True,True,4,0,0,4,276.32,11294.0,159.16,117.16,0,0.0,2366,5468,7834,0.14853,23,10,0,1,1,2,0,0,0,0,4,0,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/feature/incremental_load/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,feature,incremental_load,1,2026-06-23T08:47:25.576612+00:00,True,True,4,0,0,4,266.49,11294.0,153.14,113.35,0,0.0,2369,5682,8051,0.153895,22,11,0,2,0,2,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/feature/incremental_load/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,incremental_load,1,2026-06-23T08:47:17.733217+00:00,True,True,4,0,0,4,297.12,11294.0,132.94,164.18,0,0.0,2371,8372,10743,0.221155,30,15,0,2,1,3,0,0,0,0,4,0,2,,/Users/wolffbe/workspace/banter/testbed/results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/incremental_load/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,incremental_load,1,2026-06-23T08:42:35.641134+00:00,True,True,4,0,0,4,616.94,11294.0,366.93,250.01,0,0.0,2301,6914,9215,0.184355,25,20,0,8,1,2,0,0,0,0,6,0,0,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/incremental_load/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,feature,full_reload,1,2026-06-23T12:10:39.060262+00:00,True,True,3,0,0,3,153.48,0.0,81.16,72.32,0,0.0,2360,2825,5185,0.082425,17,8,0,2,0,0,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/feature/full_reload/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,feature,full_reload,1,2026-06-23T12:10:59.200849+00:00,True,True,3,0,0,3,173.03,0.0,108.55,64.48,0,0.0,2358,3144,5502,0.09039,17,10,0,2,0,0,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/feature/full_reload/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,full_reload,1,2026-06-23T12:11:16.146277+00:00,True,True,3,0,0,3,167.25,0.0,71.72,95.53,0,0.0,2360,4649,7009,0.128025,22,8,0,1,1,5,0,0,0,0,3,2,1,,/Users/wolffbe/workspace/banter/testbed/results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/full_reload/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,full_reload,1,2026-06-23T12:11:47.247341+00:00,True,True,3,0,0,3,125.61,0.0,64.17,61.44,0,0.0,2284,2552,4836,0.07522,15,8,0,2,0,0,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/full_reload/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,feature,training_data,1,2026-06-23T08:40:50.149231+00:00,False,False,0,1,3,4,1004.78,11294.0,333.17,671.61,0,0.0,2413,23768,26181,0.606265,42,35,2,9,0,1,0,0,0,0,8,0,2,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/feature/training_data/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,feature,training_data,1,2026-06-23T12:09:28.643748+00:00,False,False,0,1,3,4,638.63,0.0,200.25,438.38,0,0.0,2362,22591,24953,0.576585,28,14,1,6,0,0,0,0,0,0,3,0,1,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/feature/training_data/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,feature,training_data,1,2026-06-23T12:08:55.860722+00:00,False,False,0,1,3,4,727.37,0.0,385.98,341.39,0,0.0,2381,20207,22588,0.51708,28,17,0,1,1,0,0,0,0,0,4,0,0,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/feature/training_data/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,feature,leakage,1,2026-06-23T12:16:52.675347+00:00,True,True,2,0,0,2,305.8,0.0,108.32,197.48,0,0.0,2391,7920,10311,0.209955,28,20,0,4,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/feature/leakage/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,feature,training_data,1,2026-06-23T12:15:14.977009+00:00,False,False,0,1,3,4,566.73,0.0,257.43,309.3,0,0.0,2362,11703,14065,0.304385,23,10,1,5,0,0,0,0,0,0,3,0,1,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/feature/training_data/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,feature,leakage,1,2026-06-23T12:21:31.119525+00:00,True,True,2,0,0,2,281.03,0.0,80.96,200.07,0,0.0,2372,7666,10038,0.20351,27,20,0,1,0,1,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/feature/leakage/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,feature,training_data,1,2026-06-23T12:14:34.685994+00:00,False,False,0,1,3,4,798.01,0.0,357.6,440.41,0,0.0,2377,26995,29372,0.68676,40,27,0,4,0,0,0,0,0,0,4,0,0,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/feature/training_data/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,feature,leakage,1,2026-06-23T12:22:27.159758+00:00,True,True,2,0,0,2,384.21,10.0,121.37,262.84,0,0.0,2398,8342,10740,0.22054,31,31,0,5,0,1,0,0,0,0,7,0,0,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/feature/leakage/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,feature,leakage,1,2026-06-23T12:41:26.043045+00:00,True,True,2,0,0,2,329.7,0.0,106.23,223.47,0,0.0,2382,8247,10629,0.218085,29,20,0,3,0,1,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/feature/leakage/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,training,train,1,2026-06-23T12:42:25.143694+00:00,True,True,4,0,0,4,305.83,0.0,86.91,218.92,0,0.0,2367,11157,13524,0.29076,31,15,0,7,1,1,0,0,0,0,3,1,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/training/train/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,feature,leakage,1,2026-06-23T12:44:19.614551+00:00,True,True,2,0,0,2,213.25,0.0,67.7,145.55,0,0.0,2371,5969,8340,0.16108,25,15,0,2,0,1,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/feature/leakage/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,training,train,1,2026-06-23T12:23:05.184578+00:00,True,True,4,0,0,4,372.22,0.0,204.34,167.88,0,0.0,2380,10697,13077,0.279325,30,20,0,4,0,1,0,0,0,0,2,1,0,,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/training/train/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,training_data,1,2026-06-23T12:15:19.452319+00:00,False,False,0,1,3,4,1180.84,5.0,287.53,893.31,0,0.0,2389,35491,37880,0.89922,40,28,0,13,0,5,0,0,0,0,8,2,3,deliverable not found on the platform,/Users/wolffbe/workspace/banter/testbed/results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/training_data/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,training,train,1,2026-06-23T12:45:05.190353+00:00,True,True,4,0,0,4,435.1,0.0,206.84,228.26,0,0.0,2387,14351,16738,0.37071,32,19,0,2,1,1,0,0,0,0,4,1,0,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/training/train/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,training_data,1,2026-06-23T12:15:27.329914+00:00,True,True,4,0,0,4,1474.71,0.0,630.18,844.53,0,0.0,2369,46214,48583,1.167195,60,42,0,11,0,0,0,0,0,0,3,1,1,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/training_data/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,training,train,1,2026-06-23T12:48:05.478369+00:00,True,True,4,0,0,4,379.7,0.0,145.93,233.77,0,0.0,2373,12149,14522,0.31559,28,17,0,2,1,1,0,0,0,0,3,1,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/training/train/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,training,mdt,1,2026-06-23T12:48:47.831083+00:00,True,True,3,0,0,3,427.72,0.0,160.03,267.69,0,0.0,2376,12987,15363,0.336555,30,19,0,6,0,0,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/training/mdt/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,training,train,1,2026-06-23T12:49:20.502035+00:00,True,True,4,0,0,4,398.4,0.0,138.56,259.84,0,0.0,2366,8677,11043,0.228755,30,14,0,7,0,0,0,0,0,0,4,1,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/training/train/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,training,mdt,1,2026-06-23T12:50:33.093943+00:00,True,True,3,0,0,3,397.25,0.0,179.63,217.62,0,0.0,2384,10630,13014,0.27767,31,22,0,2,0,0,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/training/mdt/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,leakage,1,2026-06-23T12:52:16.868669+00:00,True,True,2,0,0,2,344.42,0.0,118.65,225.77,0,0.0,3056,11938,14994,0.31373,38,20,0,2,1,8,0,0,0,0,3,0,2,,/Users/wolffbe/workspace/banter/testbed/results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/leakage/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,training,register,1,2026-06-23T12:58:15.275362+00:00,True,True,3,0,0,3,66.73,0.0,27.28,39.45,0,0.0,2339,1447,3786,0.04787,10,4,0,2,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/training/register/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,training,mdt,1,2026-06-23T12:53:52.557743+00:00,True,True,3,0,0,3,510.59,0.0,244.57,266.02,0,0.0,2396,15104,17500,0.38958,37,27,0,3,0,0,0,0,0,0,3,1,1,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/training/mdt/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,training,register,1,2026-06-23T13:00:15.568487+00:00,True,True,3,0,0,3,69.58,0.0,28.74,40.84,0,0.0,2355,1730,4085,0.055025,10,4,0,2,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/training/register/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,training,register,1,2026-06-23T13:04:27.874527+00:00,True,True,3,0,0,3,83.48,0.0,31.5,51.98,0,0.0,2360,1571,3931,0.051075,11,5,0,2,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/training/register/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,training,mdt,1,2026-06-23T12:57:09.827631+00:00,True,True,3,0,0,3,582.65,0.0,254.94,327.71,0,0.0,2390,15926,18316,0.4101,32,20,0,6,0,1,0,0,0,0,2,0,1,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/training/mdt/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,training,train,1,2026-06-23T13:00:20.080506+00:00,True,True,4,0,0,4,399.22,0.0,163.54,235.68,0,0.0,2376,10647,13023,0.278055,29,17,0,3,0,0,0,0,0,0,4,1,2,,/Users/wolffbe/workspace/banter/testbed/results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/training/train/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,training,mdt,1,2026-06-23T12:58:31.577200+00:00,True,True,3,0,0,3,566.08,0.0,267.96,298.12,0,0.0,2391,12136,14527,0.315355,36,23,0,4,1,1,0,0,0,0,3,1,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/training/mdt/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,leakage,1,2026-06-23T12:56:58.160635+00:00,True,True,2,0,0,2,738.44,0.0,273.77,464.67,0,0.0,2341,25782,28123,0.656255,40,30,0,6,0,1,0,0,0,0,1,0,1,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/leakage/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,training,llm_finetuning,1,2026-06-23T13:02:58.745795+00:00,True,True,4,0,0,4,421.42,0.0,130.34,291.08,0,0.0,2358,7723,10081,0.204865,20,8,0,5,0,2,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/training/llm_finetuning/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,training,llm_finetuning,1,2026-06-23T13:05:16.792139+00:00,True,True,4,0,0,4,287.76,0.0,82.9,204.86,0,0.0,2364,8636,11000,0.22772,20,6,0,6,1,2,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/training/llm_finetuning/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,training,register,1,2026-06-23T13:10:28.749475+00:00,True,True,3,0,0,3,82.13,0.0,33.64,48.49,0,0.0,2351,1603,3954,0.05183,10,5,0,1,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/training/register/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,training,register,1,2026-06-23T13:11:31.009402+00:00,True,True,3,0,0,3,89.97,0.0,27.65,62.32,0,0.0,2350,1537,3887,0.050175,10,5,0,1,0,1,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/training/register/1
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,training,llm_finetuning,1,2026-06-23T13:08:37.568448+00:00,True,True,4,0,0,4,471.78,0.0,206.6,265.18,0,0.0,2389,13298,15687,0.344395,26,17,0,1,0,3,0,0,0,0,2,0,0,,/Users/wolffbe/workspace/banter/testbed/results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/training/llm_finetuning/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,training,train,1,2026-06-23T13:12:26.536140+00:00,True,True,4,0,0,4,370.8,0.0,109.19,261.61,0,0.0,2295,7791,10086,0.20625,22,8,0,7,0,0,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/training/train/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,training,llm_finetuning,1,2026-06-23T13:16:09.977424+00:00,True,True,4,0,0,4,323.39,0.0,204.9,118.49,0,0.0,2363,6801,9164,0.18184,21,14,0,2,0,2,0,0,0,0,1,0,0,,/Users/wolffbe/workspace/banter/testbed/results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/training/llm_finetuning/1
14_hw-cli-opt3-compact-json-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,optimized-opt3-compact-json,inference,batch,1,2026-06-23T13:12:55.889596+00:00,True,True,3,0,0,3,460.38,0.0,142.56,317.82,0,0.0,2369,9757,12126,0.25577,30,13,0,10,0,0,0,0,0,0,3,0,0,,/Users/wolffbe/workspace/banter/testbed/results/14_hw-cli-opt3-compact-json-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/optimized-opt3-compact-json/inference/batch/1
