config,model,platform,interface,version,skills,category,task,n,started_at,valid,success,asserts_passed,asserts_failed,asserts_skipped,total_asserts,wall_time_s,rate_limit_wait_s,platform_time_s,local_time_s,sleep_calls,sleep_time_s,input_tokens,output_tokens,total_tokens,cost_usd,llm_calls,interface_calls,python_calls,bash_calls,read_calls,write_calls,edit_calls,glob_calls,grep_calls,todo_calls,skill_calls,failed_commands,denied_calls,error,run_dir
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,online,1,2026-07-02T05:45:53.968885+00:00,True,True,2,0,1,3,1460.77,0.0,998.46,462.31,0,0.0,2269,24838,27107,0.632295,33,17,5,3,0,5,2,0,0,0,0,1,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/online/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,online,1,2026-07-02T06:11:35.899611+00:00,True,True,2,0,1,3,1232.8,0.0,748.43,484.37,0,0.0,6458,17951,24409,0.481065,21,9,7,3,0,1,0,0,0,0,0,0,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/online/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,inference,odt,1,2026-07-02T06:49:11.750541+00:00,True,True,3,0,0,3,204.58,0.0,21.7,182.88,0,0.0,2243,10897,13140,0.28364,20,11,0,6,0,2,0,0,0,0,0,0,4,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,inference,odt,1,2026-07-02T06:53:47.530249+00:00,True,True,3,0,0,3,228.51,0.0,18.16,210.35,0,0.0,6452,13082,19534,0.35931,18,9,0,7,0,1,0,0,0,0,0,0,4,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,odt,1,2026-07-02T06:58:45.521281+00:00,True,True,3,0,0,3,1206.6,0.0,807.89,398.71,0,0.0,2271,23095,25366,0.58873,34,13,12,2,0,5,1,0,0,0,0,2,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,odt,1,2026-07-02T07:19:31.674245+00:00,True,True,3,0,0,3,1864.18,0.0,1183.47,680.71,0,0.0,6512,46488,53000,1.19476,49,22,6,3,0,15,2,0,0,0,0,11,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,inference,skew,1,2026-07-02T07:51:13.701546+00:00,True,True,2,0,0,2,127.1,0.0,20.62,106.48,0,0.0,2233,6692,8925,0.178465,15,6,0,3,1,4,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,inference,skew,1,2026-07-02T07:54:20.248131+00:00,True,True,2,0,0,2,110.67,0.0,16.81,93.86,0,0.0,6444,5757,12201,0.176145,15,6,0,3,1,4,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,skew,1,2026-07-02T07:57:10.911323+00:00,True,True,2,0,0,2,127.9,0.0,28.27,99.63,0,0.0,2225,7430,9655,0.196875,11,5,0,2,0,3,0,0,0,0,0,0,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,skew,1,2026-07-02T07:59:54.500042+00:00,True,True,2,0,0,2,147.2,0.0,40.23,106.97,0,0.0,6438,7676,14114,0.22409,11,7,0,2,0,1,0,0,0,0,0,1,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,inference,llm_serving,1,2026-07-02T08:03:03.665301+00:00,False,False,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agent exited 143 (no deliverable produced),results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/inference/llm_serving/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,inference,llm_serving,1,2026-07-02T08:08:37.147175+00:00,False,False,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agent exited 143 (no deliverable produced),results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/inference/llm_serving/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,llm_serving,1,2026-07-02T08:11:07.993530+00:00,True,True,3,0,0,3,4356.96,0.0,3184.45,1172.51,0,0.0,2279,58657,60936,1.47782,38,7,7,7,2,7,7,0,0,0,0,5,3,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/llm_serving/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,official,feature,incremental_load,1,2026-07-02T09:47:50.679193+00:00,True,False,1,3,0,4,545.89,0.0,0.0,545.89,0,0.0,42326,10805,53131,0.037371,58,25,0,5,2,4,22,0,0,0,0,0,2,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/official/feature/incremental_load/2
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,llm_serving,1,2026-07-02T09:26:00.171388+00:00,True,False,2,1,0,3,2628.96,0.0,1978.45,650.51,0,0.0,6474,43533,50007,1.120695,29,9,4,7,0,4,4,0,0,0,0,6,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/llm_serving/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,inference,recsys,1,2026-07-02T10:10:38.571106+00:00,True,True,3,0,0,3,189.79,0.0,22.07,167.72,0,0.0,2231,11081,13312,0.28818,16,7,0,7,0,1,0,0,0,0,0,0,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/inference/recsys/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,cli,1.3.0,official,training,train,1,2026-07-02T09:48:02.242506+00:00,True,False,2,1,1,4,1551.84,0.0,0.0,1551.84,4,240.0,143291,21382,164673,0.375302,155,118,0,4,5,23,5,0,1,0,0,0,2,,results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/cli/1.3.0/official/training/train/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,inference,recsys,1,2026-07-02T10:31:15.068912+00:00,True,True,3,0,0,3,183.39,0.0,31.49,151.9,0,0.0,6443,10562,17005,0.296265,17,10,0,4,0,0,0,0,0,0,1,0,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/inference/recsys/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,none,inference,online,1,2026-07-02T09:58:41.065705+00:00,False,False,0,2,1,3,1313.99,2.0,0.0,1313.99,0,0.0,24890,4744,29634,0.019561,40,30,0,12,0,2,0,0,0,0,0,0,8,deliverable not found on the platform,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/no-skills/inference/online/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,official,inference,online,1,2026-07-02T10:38:35.953644+00:00,False,False,0,2,1,3,31.22,0.0,0.0,31.22,0,0.0,10224,182,10406,0.005385,2,0,0,1,0,0,0,0,0,0,0,0,0,deliverable not found on the platform,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/official/inference/online/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,none,inference,online,1,2026-07-02T10:41:33.317222+00:00,True,True,2,0,1,3,458.54,0.0,0.0,458.54,0,0.0,51457,14938,66395,0.048135,40,15,0,4,2,7,11,0,0,0,0,0,0,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/no-skills/inference/online/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,sdk,0.117.0,none,training,train,1,2026-07-02T10:31:54.844959+00:00,False,False,1,1,2,4,1234.64,0.0,0.0,1234.64,0,0.0,115680,36269,151949,0.445537,99,66,3,7,8,7,6,0,1,0,0,0,3,deliverable not found on the platform,results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/sdk/0.117.0/no-skills/training/train/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,recsys,1,2026-07-02T10:35:25.153255+00:00,True,True,3,0,0,3,1636.25,0.0,838.16,798.09,0,0.0,2273,28486,30759,0.723515,35,15,14,4,0,1,0,0,0,0,0,4,3,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/recsys/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,official,inference,online,1,2026-07-02T10:51:27.754874+00:00,True,True,2,0,1,3,2249.36,0.0,0.0,2249.36,0,0.0,39781,14042,53823,0.040953,41,16,0,6,0,2,16,0,0,0,0,0,0,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/official/inference/online/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,recsys,1,2026-07-02T11:03:20.742346+00:00,True,True,3,0,0,3,1761.29,0.0,1029.46,731.83,0,0.0,8119,51864,59983,1.337195,58,27,0,8,0,14,8,0,0,0,0,11,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/recsys/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,inference,vector_search,1,2026-07-02T11:33:25.260800+00:00,True,False,2,1,0,3,267.82,0.0,30.32,237.5,0,0.0,2241,15800,18041,0.406205,20,11,0,3,0,5,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/inference/vector_search/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,inference,vector_search,1,2026-07-02T11:39:02.124449+00:00,True,False,2,1,0,3,179.56,0.0,25.21,154.35,0,0.0,6435,11158,17593,0.311125,15,8,0,3,0,1,0,0,0,0,1,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/inference/vector_search/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,none,inference,odt,1,2026-07-02T11:30:42.924142+00:00,False,False,0,1,2,3,876.65,0.0,0.0,876.65,2,120.0,44153,10236,54389,0.03743,82,65,0,4,4,5,4,0,0,0,0,0,1,table scoreda4f6e2 not found in any workspace schema,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/no-skills/inference/odt/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,sdk,0.117.0,official,training,train,1,2026-07-02T10:54:14.173577+00:00,False,False,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agent exited 124 (no deliverable produced),results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/sdk/0.117.0/official/training/train/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,cli,1.3.0,none,training,mdt,1,2026-07-02T11:56:10.598177+00:00,True,True,3,0,0,3,1176.63,0.0,0.0,1176.63,0,0.0,86177,15038,101215,0.242051,119,87,0,8,4,15,4,0,0,0,0,0,2,,results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/cli/1.3.0/no-skills/training/mdt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,inference,vector_search,1,2026-07-02T11:43:08.581177+00:00,True,True,3,0,0,3,2298.39,0.0,220.82,2077.57,0,0.0,2251,21917,24168,0.55918,25,10,8,6,0,0,0,0,0,0,0,8,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/inference/vector_search/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,official,inference,odt,1,2026-07-02T11:47:11.505989+00:00,True,True,3,0,0,3,2256.48,0.0,0.0,2256.48,8,480.0,86133,13103,99236,0.062721,110,83,0,2,3,8,21,0,0,0,0,0,1,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/official/inference/odt/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,none,inference,odt,1,2026-07-02T12:36:27.365335+00:00,True,False,1,2,0,3,769.7,0.0,0.0,769.7,0,0.0,58628,22298,80926,0.062761,36,13,0,3,3,16,0,0,0,0,0,0,1,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/no-skills/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,inference,vector_search,1,2026-07-02T12:30:17.246114+00:00,True,True,3,0,0,3,2123.84,0.0,1952.61,171.23,0,0.0,6440,11783,18223,0.326775,13,8,2,2,0,0,0,0,0,0,0,1,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/inference/vector_search/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,ops,drift,1,2026-07-02T13:08:07.332572+00:00,True,True,3,0,0,3,103.27,0.0,15.14,88.13,0,0.0,2225,4141,6366,0.11465,12,6,0,4,0,1,0,0,0,0,0,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/ops/drift/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,cli,1.3.0,official,training,mdt,1,2026-07-02T12:25:39.361159+00:00,True,True,3,0,0,3,2653.86,0.0,0.0,2653.86,1,30.0,114104,28090,142194,0.381831,211,167,1,8,3,33,0,0,0,0,0,0,8,,results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/cli/1.3.0/official/training/mdt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,ops,drift,1,2026-07-02T13:10:54.827622+00:00,True,True,3,0,0,3,60.78,0.0,5.6,55.18,0,0.0,6432,2536,8968,0.09556,8,2,0,4,0,1,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/ops/drift/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,official,inference,odt,1,2026-07-02T12:50:49.258243+00:00,True,True,3,0,0,3,1276.38,0.0,0.0,1276.38,0,0.0,43207,9933,53140,0.036503,46,19,1,0,3,5,16,0,0,0,0,0,0,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/official/inference/odt/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,ops,drift,1,2026-07-02T13:12:54.725218+00:00,True,True,3,0,0,3,95.42,0.0,29.35,66.07,0,0.0,2219,3551,5770,0.09987,8,4,0,3,0,0,0,0,0,0,0,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/ops/drift/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,ops,drift,1,2026-07-02T13:15:08.223488+00:00,True,True,3,0,0,3,104.04,0.0,24.42,79.62,0,0.0,6434,4239,10673,0.138145,9,4,0,4,0,0,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/ops/drift/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,none,inference,skew,1,2026-07-02T13:13:38.628994+00:00,True,True,2,0,0,2,175.47,0.0,0.0,175.47,0,0.0,20154,4634,24788,0.017028,22,11,0,9,0,1,0,0,0,0,0,0,6,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/no-skills/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,ops,prediction_monitoring,1,2026-07-02T13:17:30.569389+00:00,True,True,2,0,0,2,97.6,0.0,18.37,79.23,0,0.0,2225,4388,6613,0.120825,11,7,0,3,0,0,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/ops/prediction_monitoring/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,ops,prediction_monitoring,1,2026-07-02T13:20:11.612577+00:00,True,True,2,0,0,2,80.4,0.0,13.39,67.01,0,0.0,6434,3597,10031,0.122095,9,5,0,3,0,0,0,0,0,0,0,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/ops/prediction_monitoring/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,ops,prediction_monitoring,1,2026-07-02T13:22:45.760676+00:00,True,True,2,0,0,2,114.01,0.0,25.21,88.8,0,0.0,2219,5377,7596,0.14552,8,2,0,4,0,1,0,0,0,0,0,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/ops/prediction_monitoring/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,ops,prediction_monitoring,1,2026-07-02T13:25:17.519657+00:00,True,True,2,0,0,2,128.64,0.0,34.37,94.27,0,0.0,6436,5801,12237,0.177205,10,5,0,4,0,0,0,0,0,0,0,1,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/ops/prediction_monitoring/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,official,inference,skew,1,2026-07-02T13:18:06.467725+00:00,True,True,2,0,0,2,627.14,0.0,0.0,627.14,0,0.0,22744,5027,27771,0.018912,42,26,0,11,0,5,0,0,0,0,0,0,7,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/official/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,ops,scheduled_jobs,1,2026-07-02T13:28:04.439361+00:00,False,False,0,3,0,3,147.21,0.0,6.25,140.96,0,0.0,2223,9471,11694,0.24789,10,6,0,3,0,0,0,0,0,0,0,0,2,deliverable not found on the platform,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/ops/scheduled_jobs/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,ops,scheduled_jobs,1,2026-07-02T13:31:38.893532+00:00,False,False,0,3,0,3,100.59,0.0,5.18,95.41,0,0.0,6436,6013,12449,0.182505,10,6,0,3,0,0,0,0,0,0,0,0,2,deliverable not found on the platform,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/ops/scheduled_jobs/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,none,inference,skew,1,2026-07-02T13:30:07.800633+00:00,True,True,2,0,0,2,205.07,0.0,0.0,205.07,0,0.0,52325,6501,58826,0.035914,9,5,0,1,2,1,0,0,0,0,0,0,4,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/no-skills/inference/skew/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,official,inference,skew,1,2026-07-02T13:35:03.381911+00:00,True,True,2,0,0,2,111.88,0.0,0.0,111.88,0,0.0,17500,4160,21660,0.01499,13,2,1,5,0,3,1,0,0,0,0,0,0,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/official/inference/skew/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,ops,scheduled_jobs,1,2026-07-02T13:34:23.146455+00:00,True,True,3,0,0,3,866.68,0.0,593.57,273.11,0,0.0,2269,15922,18191,0.409395,33,13,9,2,0,4,4,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/ops/scheduled_jobs/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,ops,scheduled_jobs,1,2026-07-02T13:49:37.728126+00:00,True,True,3,0,0,3,362.7,0.0,88.43,274.27,0,0.0,6470,16057,22527,0.433775,27,13,4,3,0,5,1,0,0,0,0,0,0,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/ops/scheduled_jobs/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,none,inference,llm_serving,1,2026-07-02T13:38:19.352223+00:00,True,False,1,2,0,3,1038.66,0.0,0.0,1038.66,0,0.0,54036,19032,73068,0.055566,92,48,3,13,2,25,2,0,0,0,0,0,7,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/no-skills/inference/llm_serving/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,ops,alerting,1,2026-07-02T13:56:31.667171+00:00,True,False,2,1,0,3,494.86,0.0,16.31,478.55,2,300.0,2249,11088,13337,0.288445,23,14,0,4,0,4,0,0,0,0,0,0,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/ops/alerting/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,official,inference,llm_serving,1,2026-07-02T13:57:15.138125+00:00,True,False,2,1,0,3,465.85,0.0,0.0,465.85,0,0.0,29819,7822,37641,0.026642,42,29,1,7,2,4,0,0,0,0,0,0,11,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/official/inference/llm_serving/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,none,inference,llm_serving,1,2026-07-02T14:07:04.590789+00:00,False,False,1,1,1,3,332.11,0.0,0.0,332.11,0,0.0,27156,5942,33098,0.022491,38,6,2,3,4,3,21,0,0,0,0,0,1,deliverable not found on the platform,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/no-skills/inference/llm_serving/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,ops,alerting,1,2026-07-02T14:06:24.926929+00:00,True,True,3,0,0,3,476.35,0.0,9.7,466.65,3,330.0,6445,10559,17004,0.2962,16,6,0,5,0,2,0,0,0,0,1,0,2,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/ops/alerting/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,ops,alerting,1,2026-07-02T14:15:31.860416+00:00,True,True,3,0,0,3,388.16,0.0,152.98,235.18,0,0.0,2241,16202,18443,0.416255,19,12,2,3,0,1,0,0,0,0,0,4,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/ops/alerting/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,sdk,0.117.0,official,inference,llm_serving,1,2026-07-02T14:18:12.963830+00:00,False,False,0,2,1,3,281.04,0.0,0.0,281.04,0,0.0,31924,9529,41453,0.030256,20,15,0,2,2,1,0,0,0,0,0,0,1,deliverable not found on the platform,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/sdk/0.117.0/official/inference/llm_serving/3
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,official,ops,alerting,1,2026-07-02T14:22:50.534486+00:00,True,True,3,0,0,3,524.62,0.0,174.68,349.94,0,0.0,6486,20302,26788,0.53998,35,12,2,10,2,6,2,0,0,0,0,0,3,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/official/ops/alerting/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,none,ops,lineage,1,2026-07-02T14:32:17.933725+00:00,True,True,3,0,0,3,231.46,0.0,43.34,188.12,0,0.0,2239,11022,13261,0.286745,21,14,0,6,0,0,0,0,0,0,0,0,3,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/no-skills/ops/lineage/1
21_db-full-cli-sdk-skills-mistral-medium,mistral-medium-3-5,databricks,sdk,0.117.0,none,training,mdt,1,2026-07-02T14:17:51.830757+00:00,True,True,3,0,0,3,1114.7,0.0,0.0,1114.7,0,0.0,109460,29788,139248,0.3876,97,62,1,6,4,5,18,0,0,0,0,0,1,,results/21_db-full-cli-sdk-skills-mistral-medium/mistral-medium-3-5/databricks/sdk/0.117.0/no-skills/training/mdt/3
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,cli,573.0.0,official,ops,lineage,1,2026-07-02T14:37:20.608146+00:00,True,True,3,0,0,3,296.66,0.0,27.58,269.08,0,0.0,6457,17311,23768,0.46506,22,14,0,4,0,1,0,0,0,0,1,0,3,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/cli/573.0.0/official/ops/lineage/1
20_db-full-cli-sdk-skills-mistral-large,mistral-large-3,databricks,cli,1.3.0,none,inference,recsys,1,2026-07-02T14:24:37.931296+00:00,True,True,3,0,0,3,2146.57,2.0,0.0,2146.57,0,0.0,53775,14098,67873,0.048035,71,61,0,2,4,13,11,0,0,0,0,0,10,,results/20_db-full-cli-sdk-skills-mistral-large/mistral-large-3/databricks/cli/1.3.0/no-skills/inference/recsys/1
22_gcp-full-cli-sdk-skills-opus,claude-opus-4-8,gcp,sdk,1.157.0,none,ops,lineage,1,2026-07-02T14:54:47.516860+00:00,True,True,3,0,0,3,1764.22,0.0,18.96,1745.26,0,0.0,2311,41076,43387,1.038455,54,5,23,4,0,15,6,0,0,0,0,2,1,,results/22_gcp-full-cli-sdk-skills-opus/claude-opus-4-8/gcp/sdk/1.157.0/no-skills/ops/lineage/1
